,Year,Quarter,Month,Day,% Units Market Share,% Units Market Share R12M
5204,2013,Qtr 2,April,1,0.0%,0.00%
5205,2013,Qtr 2,April,2,0.0%,0.00%
5206,2013,Qtr 2,April,3,0.0%,0.00%
5207,2013,Qtr 2,April,4,0.0%,0.00%
5208,2013,Qtr 2,April,5,0.0%,0.00%
5209,2013,Qtr 2,April,6,0.0%,0.00%
5210,2013,Qtr 2,April,7,0.0%,0.00%
5211,2013,Qtr 2,April,8,0.0%,0.00%
5212,2013,Qtr 2,April,9,0.0%,0.00%
5213,2013,Qtr 2,April,10,0.0%,0.00%
5214,2013,Qtr 2,April,11,0.0%,0.00%
5215,2013,Qtr 2,April,12,0.0%,0.00%
5216,2013,Qtr 2,April,13,0.0%,0.00%
5217,2013,Qtr 2,April,14,0.0%,0.00%
5218,2013,Qtr 2,April,15,0.0%,0.00%
5219,2013,Qtr 2,April,16,0.0%,0.00%
5220,2013,Qtr 2,April,17,0.0%,0.00%
5221,2013,Qtr 2,April,18,0.0%,0.00%
5222,2013,Qtr 2,April,19,0.0%,0.00%
5223,2013,Qtr 2,April,20,0.0%,0.00%
5224,2013,Qtr 2,April,21,0.0%,0.00%
5225,2013,Qtr 2,April,22,0.0%,0.00%
5226,2013,Qtr 2,April,23,0.0%,0.00%
5227,2013,Qtr 2,April,24,0.0%,0.00%
5228,2013,Qtr 2,April,25,0.0%,0.00%
5229,2013,Qtr 2,April,26,0.0%,0.00%
5230,2013,Qtr 2,April,27,0.0%,0.00%
5231,2013,Qtr 2,April,28,0.0%,0.00%
5232,2013,Qtr 2,April,29,0.0%,0.00%
5233,2013,Qtr 2,April,30,0.0%,0.00%
5234,2013,Qtr 2,May,1,0.0%,0.00%
5235,2013,Qtr 2,May,2,0.0%,0.00%
5236,2013,Qtr 2,May,3,0.0%,0.00%
5237,2013,Qtr 2,May,4,0.0%,0.00%
5238,2013,Qtr 2,May,5,0.0%,0.00%
5239,2013,Qtr 2,May,6,0.0%,0.00%
5240,2013,Qtr 2,May,7,0.0%,0.00%
5241,2013,Qtr 2,May,8,0.0%,0.00%
5242,2013,Qtr 2,May,9,0.0%,0.00%
5243,2013,Qtr 2,May,10,0.0%,0.00%
5244,2013,Qtr 2,May,11,0.0%,0.00%
5245,2013,Qtr 2,May,12,0.0%,0.00%
5246,2013,Qtr 2,May,13,0.0%,0.00%
5247,2013,Qtr 2,May,14,0.0%,0.00%
5248,2013,Qtr 2,May,15,0.0%,0.00%
5249,2013,Qtr 2,May,16,0.0%,0.00%
5250,2013,Qtr 2,May,17,0.0%,0.00%
5251,2013,Qtr 2,May,18,0.0%,0.00%
5252,2013,Qtr 2,May,19,0.0%,0.00%
5253,2013,Qtr 2,May,20,0.0%,0.00%
5254,2013,Qtr 2,May,21,0.0%,0.00%
5255,2013,Qtr 2,May,22,0.0%,0.00%
5256,2013,Qtr 2,May,23,0.0%,0.00%
5257,2013,Qtr 2,May,24,0.0%,0.00%
5258,2013,Qtr 2,May,25,0.0%,0.00%
5259,2013,Qtr 2,May,26,0.0%,0.00%
5260,2013,Qtr 2,May,27,0.0%,0.00%
5261,2013,Qtr 2,May,28,0.0%,0.00%
5262,2013,Qtr 2,May,29,0.0%,0.00%
5263,2013,Qtr 2,May,30,0.0%,0.00%
5264,2013,Qtr 2,May,31,0.0%,0.00%
5265,2013,Qtr 2,June,1,0.0%,0.00%
5266,2013,Qtr 2,June,2,0.0%,0.00%
5267,2013,Qtr 2,June,3,0.0%,0.00%
5268,2013,Qtr 2,June,4,0.0%,0.00%
5269,2013,Qtr 2,June,5,0.0%,0.00%
5270,2013,Qtr 2,June,6,0.0%,0.00%
5271,2013,Qtr 2,June,7,0.0%,0.00%
5272,2013,Qtr 2,June,8,0.0%,0.00%
5273,2013,Qtr 2,June,9,0.0%,0.00%
5274,2013,Qtr 2,June,10,0.0%,0.00%
5275,2013,Qtr 2,June,11,0.0%,0.00%
5276,2013,Qtr 2,June,12,0.0%,0.00%
5277,2013,Qtr 2,June,13,0.0%,0.00%
5278,2013,Qtr 2,June,14,0.0%,0.00%
5279,2013,Qtr 2,June,15,0.0%,0.00%
5280,2013,Qtr 2,June,16,0.0%,0.00%
5281,2013,Qtr 2,June,17,0.0%,0.00%
5282,2013,Qtr 2,June,18,0.0%,0.00%
5283,2013,Qtr 2,June,19,0.0%,0.00%
5284,2013,Qtr 2,June,20,0.0%,0.00%
5285,2013,Qtr 2,June,21,0.0%,0.00%
5286,2013,Qtr 2,June,22,0.0%,0.00%
5287,2013,Qtr 2,June,23,0.0%,0.00%
5288,2013,Qtr 2,June,24,0.0%,0.00%
5289,2013,Qtr 2,June,25,0.0%,0.00%
5290,2013,Qtr 2,June,26,0.0%,0.00%
5291,2013,Qtr 2,June,27,0.0%,0.00%
5292,2013,Qtr 2,June,28,0.0%,0.00%
5293,2013,Qtr 2,June,29,0.0%,0.00%
5294,2013,Qtr 2,June,30,0.0%,0.00%
5295,2013,Qtr 3,July,1,0.0%,0.00%
5296,2013,Qtr 3,July,2,0.0%,0.00%
5297,2013,Qtr 3,July,3,0.0%,0.00%
5298,2013,Qtr 3,July,4,0.0%,0.00%
5299,2013,Qtr 3,July,5,0.0%,0.00%
5300,2013,Qtr 3,July,6,0.0%,0.00%
5301,2013,Qtr 3,July,7,0.0%,0.00%
5302,2013,Qtr 3,July,8,0.0%,0.00%
5303,2013,Qtr 3,July,9,0.0%,0.00%
5304,2013,Qtr 3,July,10,0.0%,0.00%
5305,2013,Qtr 3,July,11,0.0%,0.00%
5306,2013,Qtr 3,July,12,0.0%,0.00%
5307,2013,Qtr 3,July,13,0.0%,0.00%
5308,2013,Qtr 3,July,14,0.0%,0.00%
5309,2013,Qtr 3,July,15,0.0%,0.00%
5310,2013,Qtr 3,July,16,0.0%,0.00%
5311,2013,Qtr 3,July,17,0.0%,0.00%
5312,2013,Qtr 3,July,18,0.0%,0.00%
5313,2013,Qtr 3,July,19,0.0%,0.00%
5314,2013,Qtr 3,July,20,0.0%,0.00%
5315,2013,Qtr 3,July,21,0.0%,0.00%
5316,2013,Qtr 3,July,22,0.0%,0.00%
5317,2013,Qtr 3,July,23,0.0%,0.00%
5318,2013,Qtr 3,July,24,0.0%,0.00%
5319,2013,Qtr 3,July,25,0.0%,0.00%
5320,2013,Qtr 3,July,26,0.0%,0.00%
5321,2013,Qtr 3,July,27,0.0%,0.00%
5322,2013,Qtr 3,July,28,0.0%,0.00%
5323,2013,Qtr 3,July,29,0.0%,0.00%
5324,2013,Qtr 3,July,30,0.0%,0.00%
5325,2013,Qtr 3,July,31,0.0%,0.00%
5326,2013,Qtr 3,August,1,0.0%,0.00%
5327,2013,Qtr 3,August,2,0.0%,0.00%
5328,2013,Qtr 3,August,3,0.0%,0.00%
5329,2013,Qtr 3,August,4,0.0%,0.00%
5330,2013,Qtr 3,August,5,0.0%,0.00%
5331,2013,Qtr 3,August,6,0.0%,0.00%
5332,2013,Qtr 3,August,7,0.0%,0.00%
5333,2013,Qtr 3,August,8,0.0%,0.00%
5334,2013,Qtr 3,August,9,0.0%,0.00%
5335,2013,Qtr 3,August,10,0.0%,0.00%
5336,2013,Qtr 3,August,11,0.0%,0.00%
5337,2013,Qtr 3,August,12,0.0%,0.00%
5338,2013,Qtr 3,August,13,0.0%,0.00%
5339,2013,Qtr 3,August,14,0.0%,0.00%
5340,2013,Qtr 3,August,15,0.0%,0.00%
5341,2013,Qtr 3,August,16,0.0%,0.00%
5342,2013,Qtr 3,August,17,0.0%,0.00%
5343,2013,Qtr 3,August,18,0.0%,0.00%
5344,2013,Qtr 3,August,19,0.0%,0.00%
5345,2013,Qtr 3,August,20,0.0%,0.00%
5346,2013,Qtr 3,August,21,0.0%,0.00%
5347,2013,Qtr 3,August,22,0.0%,0.00%
5348,2013,Qtr 3,August,23,0.0%,0.00%
5349,2013,Qtr 3,August,24,0.0%,0.00%
5350,2013,Qtr 3,August,25,0.0%,0.00%
5351,2013,Qtr 3,August,26,0.0%,0.00%
5352,2013,Qtr 3,August,27,0.0%,0.00%
5353,2013,Qtr 3,August,28,0.0%,0.00%
5354,2013,Qtr 3,August,29,0.0%,0.00%
5355,2013,Qtr 3,August,30,0.0%,0.00%
5356,2013,Qtr 3,August,31,0.0%,0.00%
5357,2013,Qtr 3,September,1,0.0%,0.00%
5358,2013,Qtr 3,September,2,0.0%,0.00%
5359,2013,Qtr 3,September,3,0.0%,0.00%
5360,2013,Qtr 3,September,4,0.0%,0.00%
5361,2013,Qtr 3,September,5,0.0%,0.00%
5362,2013,Qtr 3,September,6,0.0%,0.00%
5363,2013,Qtr 3,September,7,0.0%,0.00%
5364,2013,Qtr 3,September,8,0.0%,0.00%
5365,2013,Qtr 3,September,9,0.0%,0.00%
5366,2013,Qtr 3,September,10,0.0%,0.00%
5367,2013,Qtr 3,September,11,0.0%,0.00%
5368,2013,Qtr 3,September,12,0.0%,0.00%
5369,2013,Qtr 3,September,13,0.0%,0.00%
5370,2013,Qtr 3,September,14,0.0%,0.00%
5371,2013,Qtr 3,September,15,0.0%,0.00%
5372,2013,Qtr 3,September,16,0.0%,0.00%
5373,2013,Qtr 3,September,17,0.0%,0.00%
5374,2013,Qtr 3,September,18,0.0%,0.00%
5375,2013,Qtr 3,September,19,0.0%,0.00%
5376,2013,Qtr 3,September,20,0.0%,0.00%
5377,2013,Qtr 3,September,21,0.0%,0.00%
5378,2013,Qtr 3,September,22,0.0%,0.00%
5379,2013,Qtr 3,September,23,0.0%,0.00%
5380,2013,Qtr 3,September,24,0.0%,0.00%
5381,2013,Qtr 3,September,25,0.0%,0.00%
5382,2013,Qtr 3,September,26,0.0%,0.00%
5383,2013,Qtr 3,September,27,0.0%,0.00%
5384,2013,Qtr 3,September,28,0.0%,0.00%
5385,2013,Qtr 3,September,29,0.0%,0.00%
5386,2013,Qtr 3,September,30,0.0%,0.00%
5387,2013,Qtr 4,October,1,0.0%,0.00%
5388,2013,Qtr 4,October,2,0.0%,0.00%
5389,2013,Qtr 4,October,3,0.0%,0.00%
5390,2013,Qtr 4,October,4,0.0%,0.00%
5391,2013,Qtr 4,October,5,0.0%,0.00%
5392,2013,Qtr 4,October,6,0.0%,0.00%
5393,2013,Qtr 4,October,7,0.0%,0.00%
5394,2013,Qtr 4,October,8,0.0%,0.00%
5395,2013,Qtr 4,October,9,0.0%,0.00%
5396,2013,Qtr 4,October,10,0.0%,0.00%
5397,2013,Qtr 4,October,11,0.0%,0.00%
5398,2013,Qtr 4,October,12,0.0%,0.00%
5399,2013,Qtr 4,October,13,0.0%,0.00%
5400,2013,Qtr 4,October,14,0.0%,0.00%
5401,2013,Qtr 4,October,15,0.0%,0.00%
5402,2013,Qtr 4,October,16,0.0%,0.00%
5403,2013,Qtr 4,October,17,0.0%,0.00%
5404,2013,Qtr 4,October,18,0.0%,0.00%
5405,2013,Qtr 4,October,19,0.0%,0.00%
5406,2013,Qtr 4,October,20,0.0%,0.00%
5407,2013,Qtr 4,October,21,0.0%,0.00%
5408,2013,Qtr 4,October,22,0.0%,0.00%
5409,2013,Qtr 4,October,23,0.0%,0.00%
5410,2013,Qtr 4,October,24,0.0%,0.00%
5411,2013,Qtr 4,October,25,0.0%,0.00%
5412,2013,Qtr 4,October,26,0.0%,0.00%
5413,2013,Qtr 4,October,27,0.0%,0.00%
5414,2013,Qtr 4,October,28,0.0%,0.00%
5415,2013,Qtr 4,October,29,0.0%,0.00%
5416,2013,Qtr 4,October,30,0.0%,0.00%
5417,2013,Qtr 4,October,31,0.0%,0.00%
5418,2013,Qtr 4,November,1,0.0%,0.00%
5419,2013,Qtr 4,November,2,0.0%,0.00%
5420,2013,Qtr 4,November,3,0.0%,0.00%
5421,2013,Qtr 4,November,4,0.0%,0.00%
5422,2013,Qtr 4,November,5,0.0%,0.00%
5423,2013,Qtr 4,November,6,0.0%,0.00%
5424,2013,Qtr 4,November,7,0.0%,0.00%
5425,2013,Qtr 4,November,8,0.0%,0.00%
5426,2013,Qtr 4,November,9,0.0%,0.00%
5427,2013,Qtr 4,November,10,0.0%,0.00%
5428,2013,Qtr 4,November,11,0.0%,0.00%
5429,2013,Qtr 4,November,12,0.0%,0.00%
5430,2013,Qtr 4,November,13,0.0%,0.00%
5431,2013,Qtr 4,November,14,0.0%,0.00%
5432,2013,Qtr 4,November,15,0.0%,0.00%
5433,2013,Qtr 4,November,16,0.0%,0.00%
5434,2013,Qtr 4,November,17,0.0%,0.00%
5435,2013,Qtr 4,November,18,0.0%,0.00%
5436,2013,Qtr 4,November,19,0.0%,0.00%
5437,2013,Qtr 4,November,20,0.0%,0.00%
5438,2013,Qtr 4,November,21,0.0%,0.00%
5439,2013,Qtr 4,November,22,0.0%,0.00%
5440,2013,Qtr 4,November,23,0.0%,0.00%
5441,2013,Qtr 4,November,24,0.0%,0.00%
5442,2013,Qtr 4,November,25,0.0%,0.00%
5443,2013,Qtr 4,November,26,0.0%,0.00%
5444,2013,Qtr 4,November,27,0.0%,0.00%
5445,2013,Qtr 4,November,28,0.0%,0.00%
5446,2013,Qtr 4,November,29,0.0%,0.00%
5447,2013,Qtr 4,November,30,0.0%,0.00%
5448,2013,Qtr 4,December,1,0.0%,0.00%
5449,2013,Qtr 4,December,2,0.0%,0.00%
5450,2013,Qtr 4,December,3,0.0%,0.00%
5451,2013,Qtr 4,December,4,0.0%,0.00%
5452,2013,Qtr 4,December,5,0.0%,0.00%
5453,2013,Qtr 4,December,6,0.0%,0.00%
5454,2013,Qtr 4,December,7,0.0%,0.00%
5455,2013,Qtr 4,December,8,0.0%,0.00%
5456,2013,Qtr 4,December,9,0.0%,0.00%
5457,2013,Qtr 4,December,10,0.0%,0.00%
5458,2013,Qtr 4,December,11,0.0%,0.00%
5459,2013,Qtr 4,December,12,0.0%,0.00%
5460,2013,Qtr 4,December,13,0.0%,0.00%
5461,2013,Qtr 4,December,14,0.0%,0.00%
5462,2013,Qtr 4,December,15,0.0%,0.00%
5463,2013,Qtr 4,December,16,0.0%,0.00%
5464,2013,Qtr 4,December,17,0.0%,0.00%
5465,2013,Qtr 4,December,18,0.0%,0.00%
5466,2013,Qtr 4,December,19,0.0%,0.00%
5467,2013,Qtr 4,December,20,0.0%,0.00%
5468,2013,Qtr 4,December,21,0.0%,0.00%
5469,2013,Qtr 4,December,22,0.0%,0.00%
5470,2013,Qtr 4,December,23,0.0%,0.00%
5471,2013,Qtr 4,December,24,0.0%,0.00%
5472,2013,Qtr 4,December,25,0.0%,0.00%
5473,2013,Qtr 4,December,26,0.0%,0.00%
5474,2013,Qtr 4,December,27,0.0%,0.00%
5475,2013,Qtr 4,December,28,0.0%,0.00%
5476,2013,Qtr 4,December,29,0.0%,0.00%
5477,2013,Qtr 4,December,30,0.0%,0.00%
5478,2013,Qtr 4,December,31,0.0%,0.00%
5479,2014,Qtr 1,January,1,43.6%,51.35%
5480,2014,Qtr 1,January,2,47.3%,51.35%
5481,2014,Qtr 1,January,3,57.3%,51.35%
5482,2014,Qtr 1,January,4,63.6%,51.35%
5483,2014,Qtr 1,January,5,54.9%,51.35%
5484,2014,Qtr 1,January,6,61.8%,51.35%
5485,2014,Qtr 1,January,7,78.9%,51.35%
5486,2014,Qtr 1,January,8,54.5%,51.35%
5487,2014,Qtr 1,January,9,45.8%,51.35%
5488,2014,Qtr 1,January,10,66.9%,51.35%
5489,2014,Qtr 1,January,11,36.7%,51.35%
5490,2014,Qtr 1,January,12,54.3%,51.35%
5491,2014,Qtr 1,January,13,50.0%,51.35%
5492,2014,Qtr 1,January,14,91.2%,51.35%
5493,2014,Qtr 1,January,15,74.5%,51.35%
5494,2014,Qtr 1,January,16,41.2%,51.35%
5495,2014,Qtr 1,January,17,37.0%,51.35%
5496,2014,Qtr 1,January,18,40.6%,51.35%
5497,2014,Qtr 1,January,19,39.8%,51.35%
5498,2014,Qtr 1,January,20,57.7%,51.35%
5499,2014,Qtr 1,January,21,95.0%,51.35%
5500,2014,Qtr 1,January,22,58.4%,51.35%
5501,2014,Qtr 1,January,23,41.3%,51.35%
5502,2014,Qtr 1,January,24,39.3%,51.35%
5503,2014,Qtr 1,January,25,47.5%,51.35%
5504,2014,Qtr 1,January,26,44.4%,51.35%
5505,2014,Qtr 1,January,27,52.1%,51.35%
5506,2014,Qtr 1,January,28,83.3%,51.35%
5507,2014,Qtr 1,January,29,57.7%,51.35%
5508,2014,Qtr 1,January,30,54.0%,51.35%
5509,2014,Qtr 1,January,31,44.8%,51.35%
5510,2014,Qtr 1,February,1,36.7%,51.55%
5511,2014,Qtr 1,February,2,40.7%,51.55%
5512,2014,Qtr 1,February,3,59.4%,51.55%
5513,2014,Qtr 1,February,4,100.0%,51.55%
5514,2014,Qtr 1,February,5,48.4%,51.55%
5515,2014,Qtr 1,February,6,52.8%,51.55%
5516,2014,Qtr 1,February,7,46.2%,51.55%
5517,2014,Qtr 1,February,8,41.8%,51.55%
5518,2014,Qtr 1,February,9,42.7%,51.55%
5519,2014,Qtr 1,February,10,58.2%,51.55%
5520,2014,Qtr 1,February,11,94.1%,51.55%
5521,2014,Qtr 1,February,12,54.3%,51.55%
5522,2014,Qtr 1,February,13,41.3%,51.55%
5523,2014,Qtr 1,February,14,54.9%,51.55%
5524,2014,Qtr 1,February,15,58.8%,51.55%
5525,2014,Qtr 1,February,16,39.8%,51.55%
5526,2014,Qtr 1,February,17,52.7%,51.55%
5527,2014,Qtr 1,February,18,69.2%,51.55%
5528,2014,Qtr 1,February,19,46.2%,51.55%
5529,2014,Qtr 1,February,20,46.0%,51.55%
5530,2014,Qtr 1,February,21,32.3%,51.55%
5531,2014,Qtr 1,February,22,42.6%,51.55%
5532,2014,Qtr 1,February,23,41.2%,51.55%
5533,2014,Qtr 1,February,24,64.8%,51.55%
5534,2014,Qtr 1,February,25,96.0%,51.55%
5535,2014,Qtr 1,February,26,60.6%,51.55%
5536,2014,Qtr 1,February,27,58.4%,51.55%
5537,2014,Qtr 1,February,28,53.2%,51.55%
5538,2014,Qtr 1,March,1,72.7%,51.74%
5539,2014,Qtr 1,March,2,42.9%,51.74%
5540,2014,Qtr 1,March,3,55.6%,51.74%
5541,2014,Qtr 1,March,4,52.2%,51.74%
5542,2014,Qtr 1,March,5,62.1%,51.74%
5543,2014,Qtr 1,March,6,52.5%,51.74%
5544,2014,Qtr 1,March,7,67.8%,51.74%
5545,2014,Qtr 1,March,8,87.0%,51.74%
5546,2014,Qtr 1,March,9,54.5%,51.74%
5547,2014,Qtr 1,March,10,51.3%,51.74%
5548,2014,Qtr 1,March,11,46.6%,51.74%
5549,2014,Qtr 1,March,12,51.0%,51.74%
5550,2014,Qtr 1,March,13,67.5%,51.74%
5551,2014,Qtr 1,March,14,84.6%,51.74%
5552,2014,Qtr 1,March,15,94.8%,51.74%
5553,2014,Qtr 1,March,16,40.9%,51.74%
5554,2014,Qtr 1,March,17,44.2%,51.74%
5555,2014,Qtr 1,March,18,37.9%,51.74%
5556,2014,Qtr 1,March,19,47.4%,51.74%
5557,2014,Qtr 1,March,20,69.8%,51.74%
5558,2014,Qtr 1,March,21,68.3%,51.74%
5559,2014,Qtr 1,March,22,75.0%,51.74%
5560,2014,Qtr 1,March,23,56.2%,51.74%
5561,2014,Qtr 1,March,24,58.3%,51.74%
5562,2014,Qtr 1,March,25,51.1%,51.74%
5563,2014,Qtr 1,March,26,52.6%,51.74%
5564,2014,Qtr 1,March,27,53.1%,51.74%
5565,2014,Qtr 1,March,28,54.5%,51.74%
5566,2014,Qtr 1,March,29,86.5%,51.74%
5567,2014,Qtr 1,March,30,49.3%,51.74%
5568,2014,Qtr 1,March,31,0.0%,51.74%
5569,2014,Qtr 2,April,1,44.2%,51.70%
5570,2014,Qtr 2,April,2,50.0%,51.70%
5571,2014,Qtr 2,April,3,41.5%,51.70%
5572,2014,Qtr 2,April,4,48.6%,51.70%
5573,2014,Qtr 2,April,5,58.0%,51.70%
5574,2014,Qtr 2,April,6,88.9%,51.70%
5575,2014,Qtr 2,April,7,64.6%,51.70%
5576,2014,Qtr 2,April,8,51.3%,51.70%
5577,2014,Qtr 2,April,9,48.3%,51.70%
5578,2014,Qtr 2,April,10,48.2%,51.70%
5579,2014,Qtr 2,April,11,65.7%,51.70%
5580,2014,Qtr 2,April,12,49.2%,51.70%
5581,2014,Qtr 2,April,13,88.2%,51.70%
5582,2014,Qtr 2,April,14,73.7%,51.70%
5583,2014,Qtr 2,April,15,65.4%,51.70%
5584,2014,Qtr 2,April,16,40.4%,51.70%
5585,2014,Qtr 2,April,17,42.0%,51.70%
5586,2014,Qtr 2,April,18,36.0%,51.70%
5587,2014,Qtr 2,April,19,41.8%,51.70%
5588,2014,Qtr 2,April,20,83.3%,51.70%
5589,2014,Qtr 2,April,21,48.4%,51.70%
5590,2014,Qtr 2,April,22,50.5%,51.70%
5591,2014,Qtr 2,April,23,58.7%,51.70%
5592,2014,Qtr 2,April,24,53.7%,51.70%
5593,2014,Qtr 2,April,25,55.8%,51.70%
5594,2014,Qtr 2,April,26,52.9%,51.70%
5595,2014,Qtr 2,April,27,57.1%,51.70%
5596,2014,Qtr 2,April,28,49.3%,51.70%
5597,2014,Qtr 2,April,29,43.7%,51.70%
5598,2014,Qtr 2,April,30,54.5%,51.70%
5599,2014,Qtr 2,May,1,45.5%,51.65%
5600,2014,Qtr 2,May,2,64.9%,51.65%
5601,2014,Qtr 2,May,3,60.0%,51.65%
5602,2014,Qtr 2,May,4,62.9%,51.65%
5603,2014,Qtr 2,May,5,55.7%,51.65%
5604,2014,Qtr 2,May,6,52.9%,51.65%
5605,2014,Qtr 2,May,7,55.8%,51.65%
5606,2014,Qtr 2,May,8,49.2%,51.65%
5607,2014,Qtr 2,May,9,58.8%,51.65%
5608,2014,Qtr 2,May,10,80.0%,51.65%
5609,2014,Qtr 2,May,11,53.7%,51.65%
5610,2014,Qtr 2,May,12,52.6%,51.65%
5611,2014,Qtr 2,May,13,50.0%,51.65%
5612,2014,Qtr 2,May,14,55.9%,51.65%
5613,2014,Qtr 2,May,15,58.9%,51.65%
5614,2014,Qtr 2,May,16,50.0%,51.65%
5615,2014,Qtr 2,May,17,66.7%,51.65%
5616,2014,Qtr 2,May,18,43.5%,51.65%
5617,2014,Qtr 2,May,19,63.6%,51.65%
5618,2014,Qtr 2,May,20,54.0%,51.65%
5619,2014,Qtr 2,May,21,50.9%,51.65%
5620,2014,Qtr 2,May,22,34.0%,51.65%
5621,2014,Qtr 2,May,23,70.5%,51.65%
5622,2014,Qtr 2,May,24,100.0%,51.65%
5623,2014,Qtr 2,May,25,56.3%,51.65%
5624,2014,Qtr 2,May,26,35.6%,51.65%
5625,2014,Qtr 2,May,27,57.4%,51.65%
5626,2014,Qtr 2,May,28,0.0%,51.65%
5627,2014,Qtr 2,May,29,50.5%,51.65%
5628,2014,Qtr 2,May,30,57.4%,51.65%
5629,2014,Qtr 2,May,31,0.0%,51.65%
5630,2014,Qtr 2,June,1,80.0%,51.49%
5631,2014,Qtr 2,June,2,56.0%,51.49%
5632,2014,Qtr 2,June,3,42.3%,51.49%
5633,2014,Qtr 2,June,4,33.3%,51.49%
5634,2014,Qtr 2,June,5,53.7%,51.49%
5635,2014,Qtr 2,June,6,63.6%,51.49%
5636,2014,Qtr 2,June,7,64.7%,51.49%
5637,2014,Qtr 2,June,8,87.5%,51.49%
5638,2014,Qtr 2,June,9,65.6%,51.49%
5639,2014,Qtr 2,June,10,58.1%,51.49%
5640,2014,Qtr 2,June,11,45.7%,51.49%
5641,2014,Qtr 2,June,12,54.1%,51.49%
5642,2014,Qtr 2,June,13,52.7%,51.49%
5643,2014,Qtr 2,June,14,51.5%,51.49%
5644,2014,Qtr 2,June,15,76.2%,51.49%
5645,2014,Qtr 2,June,16,47.5%,51.49%
5646,2014,Qtr 2,June,17,38.0%,51.49%
5647,2014,Qtr 2,June,18,51.9%,51.49%
5648,2014,Qtr 2,June,19,50.0%,51.49%
5649,2014,Qtr 2,June,20,42.6%,51.49%
5650,2014,Qtr 2,June,21,31.0%,51.49%
5651,2014,Qtr 2,June,22,64.3%,51.49%
5652,2014,Qtr 2,June,23,53.3%,51.49%
5653,2014,Qtr 2,June,24,60.0%,51.49%
5654,2014,Qtr 2,June,25,100.0%,51.49%
5655,2014,Qtr 2,June,26,41.3%,51.49%
5656,2014,Qtr 2,June,27,47.4%,51.49%
5657,2014,Qtr 2,June,28,44.6%,51.49%
5658,2014,Qtr 2,June,29,91.7%,51.49%
5659,2014,Qtr 2,June,30,41.9%,51.49%
5660,2014,Qtr 3,July,1,75.0%,51.35%
5661,2014,Qtr 3,July,2,73.3%,51.35%
5662,2014,Qtr 3,July,3,44.4%,51.35%
5663,2014,Qtr 3,July,4,65.4%,51.35%
5664,2014,Qtr 3,July,5,83.3%,51.35%
5665,2014,Qtr 3,July,6,58.8%,51.35%
5666,2014,Qtr 3,July,7,55.6%,51.35%
5667,2014,Qtr 3,July,8,40.0%,51.35%
5668,2014,Qtr 3,July,9,45.8%,51.35%
5669,2014,Qtr 3,July,10,56.1%,51.35%
5670,2014,Qtr 3,July,11,68.8%,51.35%
5671,2014,Qtr 3,July,12,71.4%,51.35%
5672,2014,Qtr 3,July,13,64.6%,51.35%
5673,2014,Qtr 3,July,14,64.8%,51.35%
5674,2014,Qtr 3,July,15,55.2%,51.35%
5675,2014,Qtr 3,July,16,23.5%,51.35%
5676,2014,Qtr 3,July,17,45.5%,51.35%
5677,2014,Qtr 3,July,18,66.0%,51.35%
5678,2014,Qtr 3,July,19,60.0%,51.35%
5679,2014,Qtr 3,July,20,61.9%,51.35%
5680,2014,Qtr 3,July,21,48.3%,51.35%
5681,2014,Qtr 3,July,22,49.2%,51.35%
5682,2014,Qtr 3,July,23,45.5%,51.35%
5683,2014,Qtr 3,July,24,63.5%,51.35%
5684,2014,Qtr 3,July,25,77.0%,51.35%
5685,2014,Qtr 3,July,26,100.0%,51.35%
5686,2014,Qtr 3,July,27,60.0%,51.35%
5687,2014,Qtr 3,July,28,51.6%,51.35%
5688,2014,Qtr 3,July,29,60.0%,51.35%
5689,2014,Qtr 3,July,30,47.3%,51.35%
5690,2014,Qtr 3,July,31,61.2%,51.35%
5691,2014,Qtr 3,August,1,65.4%,51.37%
5692,2014,Qtr 3,August,2,88.9%,51.37%
5693,2014,Qtr 3,August,3,52.5%,51.37%
5694,2014,Qtr 3,August,4,60.5%,51.37%
5695,2014,Qtr 3,August,5,45.5%,51.37%
5696,2014,Qtr 3,August,6,59.0%,51.37%
5697,2014,Qtr 3,August,7,57.4%,51.37%
5698,2014,Qtr 3,August,8,74.4%,51.37%
5699,2014,Qtr 3,August,9,66.7%,51.37%
5700,2014,Qtr 3,August,10,51.1%,51.37%
5701,2014,Qtr 3,August,11,54.4%,51.37%
5702,2014,Qtr 3,August,12,54.8%,51.37%
5703,2014,Qtr 3,August,13,45.5%,51.37%
5704,2014,Qtr 3,August,14,64.3%,51.37%
5705,2014,Qtr 3,August,15,65.9%,51.37%
5706,2014,Qtr 3,August,16,85.7%,51.37%
5707,2014,Qtr 3,August,17,46.7%,51.37%
5708,2014,Qtr 3,August,18,44.7%,51.37%
5709,2014,Qtr 3,August,19,49.2%,51.37%
5710,2014,Qtr 3,August,20,49.3%,51.37%
5711,2014,Qtr 3,August,21,43.4%,51.37%
5712,2014,Qtr 3,August,22,67.9%,51.37%
5713,2014,Qtr 3,August,23,55.6%,51.37%
5714,2014,Qtr 3,August,24,57.7%,51.37%
5715,2014,Qtr 3,August,25,52.8%,51.37%
5716,2014,Qtr 3,August,26,49.1%,51.37%
5717,2014,Qtr 3,August,27,53.7%,51.37%
5718,2014,Qtr 3,August,28,56.4%,51.37%
5719,2014,Qtr 3,August,29,0.0%,51.37%
5720,2014,Qtr 3,August,30,0.0%,51.37%
